,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_verbose,param_tol,param_random_state,param_penalty,param_multi_class,param_max_iter,param_loss,param_intercept_scaling,param_fit_intercept,param_dual,param_class_weight,param_C,params,split0_test_PPV,split1_test_PPV,split2_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV
36,0.00933369000752767,0.001252078109490558,0.0023363431294759116,0.00047215725543921846,0,0.0001,42,l2,ovr,100,squared_hinge,1,False,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",56.49038461538461,63.492063492063494,74.63141840366039,64.87128883703616,7.469983205737574,44
37,0.017177025477091473,0.005925415717954739,0.003999471664428711,0.002163843022693927,0,0.001,42,l2,ovr,100,hinge,1,True,auto,"{0: 1, 1: 1}",100.0,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 100}",53.96341463414634,58.8235294117647,67.55597903763697,60.11430769451601,5.623701817437631,85
38,0.006997823715209961,0.0028295719533108854,0.003335873285929362,0.0012469602787212612,0,0.001,42,l1,ovr,1000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",56.310679611650485,66.12903225806451,73.63867684478372,65.35946290483291,7.095024067139976,16
39,0.00917665163675944,0.0038798172956405795,0.0026663939158121743,0.001247999637652761,0,0.0001,42,l2,ovr,1000,hinge,1,False,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",54.21166306695464,64.51612903225806,74.23510466988728,64.3209655897,8.175700580928694,54
40,0.006670633951822917,0.0004741994834509659,0.0026656786600748696,0.0009400999131258269,0,0.01,42,l2,ovr,100,squared_hinge,1,True,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",57.711442786069654,65.3061224489796,71.17472852912142,64.73076458805689,5.511399897839594,47
41,0.008176326751708984,0.0023229468787542727,0.002000888188680013,1.1239159602905073e-06,0,0.001,42,l2,ovr,1000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",1.0,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 1}",56.447688564476884,64.51612903225806,73.95514780835882,64.97298846836459,7.1546871677391275,40
42,0.01050583521525065,0.004951375559337887,0.0020018418629964194,0.0008181899075032714,0,0.0001,42,l2,ovr,1000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",1.0,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 1}",56.447688564476884,64.51612903225806,73.95514780835882,64.97298846836459,7.1546871677391275,40
43,0.004673560460408528,0.0004665385304575352,0.0,0.0,0,0.0001,42,l1,ovr,100,hinge,1,False,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",,,,,,86
44,0.004670063654581706,0.00047301686629281964,0.0,0.0,0,0.01,42,l1,ovr,10000,hinge,1,True,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",,,,,,86
45,0.16605106989542642,0.07225143191837377,0.00200041135152181,4.49566384116203e-07,0,0.0001,42,l2,ovr,10000,hinge,1,True,auto,"{0: 1, 1: 1}",100.0,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 100}",57.54985754985755,64.44444444444444,68.49119466920514,63.495165554502385,4.51693570893444,77
